id,name,biography,birth_date,photo_url,created_at
2220,Tony Curran,"Anthony ""Tony"" Curran (born 13 December 1969) is a Scottish actor.

Curran was born in Glasgow, Scotland. He is an alumnus of Holyrood Secondary School and is a graduate of the Royal Scottish Academy of Music and Drama.

Tony rose to fame in the BBC television series This Life. Since then, the Scots star has appeared in a number of major film and television roles.

Some of his roles have included The Invisible Man in The League of Extraordinary Gentlemen. To portray the Invisible Man, he donned a special suit that turned him into a walking bluescreen (according to his commentary on the DVD, he looked like a ""smurf on acid""). Curran also played the vampire named Priest in Guillermo del Toro's Blade II.

Curran is active in participating in marathons to raise money for charity. He is a keen fan of Celtic Football Club.

He is a frequent and popular participant in the annual Dressed To Kilt event in New York City, run by the organization Friends of Scotland in celebration of Tartan Week.

In April, 2009 Curran revealed to the Daily Record newspaper that he is playing the role of Lieutenant Delcourt, in The Adventures of Tintin: Secret of the Unicorn, due to be released in 2011.

Curran played the painter Vincent Van Gogh, in the Doctor Who episode ""Vincent and the Doctor"", written by Richard Curtis. He also made a cameo appearance in ""The Pandorica Opens"".",1969-12-13,/3jDsskeIzbCNKuqu2WIxmtmv8mG.jpg,2025-11-16 01:19:13
1670,Daniel Mays,"Daniel Mays was born on March 31, 1978 in Epping, Essex, England as Daniel Alan Mays. He is an actor, known for The Adventures of Tintin: The Secret of the Unicorn (2011), The Bank Job (2008) and Atonement (2007). He has performed five plays at the Royal Court Theatre in London including two in the theatre's 50th Anniversary year in parts that were specifically written for him. He won the Best Actor prize at the Palmare Television Festival 2003 for his performance in the hard hitting improvised BBC film Rehab. He has made two films with the acclaimed British director Mike Leigh. All or Nothing (2002) and the 1950s abortion drama, Vera Drake (2004), which received 3 Academy Award Nominations, the Golden Lion Award for Best Film, 3 Bafta Awards and 6 British Independent Film Awards including Best British Independent Film. Son of Toni Mays.",1978-03-31,/2qmA5mXnhA7Nelu2BTbJTvzq35u.jpg,2025-11-16 01:19:13
104802,Phillip Rhys,,1972-06-14,/7vG6ClcRyBOb7iuLRodf0q3mbir.jpg,2025-11-16 01:19:13
6696,Mark Ivanir,"Mark Ivanir is an Israeli Ukrainian stage, film and television actor who lives in Los Angeles, California, since 2001. His first major film role was in Steven Spielberg's 1993 Oscar winning epic Schindler's List.",1968-09-06,/1kxGAsP4YRiR7LgmlM9KgtekMLk.jpg,2025-11-16 01:19:13
51100,Gad Elmaleh,"Gad Elmaleh (born April 19, 1971) is a French-Moroccan stand-up comedian and actor. He has starred in several feature films, including Coco, Hors de prix, and La Doublure.

He is known for his stand-up comedy specials Décalages (1997), La Vie normale (2000), L'autre c'est moi (2005), Papa est en haut (2007), Sans tambour (2013), 20 ans de scène (2015), Oh My Gad (2015), Gad Elmaleh part en live (2016), American Dream (2017), D’Ailleurs (2022).",1971-04-19,/oxWWtXt59WrngUja6INnFlyxtD2.jpg,2025-11-16 01:19:13
42291,Jacquie Barnbrook,,,/qyNGOhlREezRo6G31Vr6wguq4PJ.jpg,2025-11-16 01:19:13
10991,Bonnie Wright,"Bonnie Francesca Wright (born 17 February 1991) is an English actress, model, director, and activist. She is best known for her role as Ginny Weasley in the Harry Potter film series.

Born in London, Wright made her professional acting debut in Harry Potter and the Philosopher's Stone (2001), portraying the role for ten years until the final film, Harry Potter and the Deathly Hallows – Part 2 (2011). Following the series, Wright appeared in a string of independent films, including Before I Sleep (2013), The Sea (2013), and After the Dark (2014); the films received mixed reviews. She made her stage debut as the lead in Peter Ustinov's The Moment of Truth at the Southwark Playhouse in 2013.

Wright graduated from University of the Arts London in 2012 with a bachelor's degree in filmmaking. She subsequently founded her own production company, BonBonLumiere, and began to produce short films. Her first directorial project was the coming-of-age drama Separate We Come, Separate We Go (2012), starring David Thewlis, which was released at the Cannes Film Festival to critical acclaim. She directed Know Thyself (2016), starring Christian Coulson, and Sextant (2016), both of which featured landscape and emotion as themes. Wright's three-part series, Phone Calls, premiered at the Tribeca Film Festival in 2017. She released Medusa's Ankles (2018) starring Kerry Fox and Jason Isaacs, based on A. S. Byatt's The Matisse Stories. She has also directed music videos for artists Sophie Lowe, Pete Yorn, and Scarlett Johansson.

Wright has gained recognition for her environmental activism; she is also an ambassador for the charities Greenpeace and Lumos.",1991-02-17,/1O3bVJp2geFCqlDkOCJuTeSuqx.jpg,2025-11-16 01:19:13
96851,James Phelps,"James Andrew Eric Phelps (born 25 February 1986) is an English actor. He is known for playing Fred Weasley in the Harry Potter film series from 2001 to 2011, alongside his twin brother, Oliver Phelps. The twins have continued to work together as a duo on other projects.",1986-02-25,/dk7kTamtnbgSA40Lg00aE36hljs.jpg,2025-11-16 01:19:13
140368,Oliver Phelps,"Oliver Martyn John Phelps (born 25 February 1986) is an English actor. He is known for playing George Weasley in the Harry Potter film series from 2001 to 2011, alongside his twin brother, James Phelps. The twins have continued to work together as a duo on other projects.",1986-02-25,/kb00uK7sCDB5K6tiH5rav9kzAfl.jpg,2025-11-16 01:19:13
11218,Alfonso Cuarón,"Alfonso Cuarón Orozco (US: /kwɑːˈroʊn/kwar-OHN; Spanish: [alˈfonso kwaˈɾon]; born 28 November 1961) is a Mexican filmmaker. His accolades include four Academy Awards, seven BAFTA Awards, and three Golden Globe Awards.

Cuarón made his feature film debut with the romantic comedy Sólo con tu pareja (1991) and directed the film adaptations A Little Princess (1995) and Great Expectations (1998). His breakthrough came with the coming-of-age film Y tu mamá también (2001), which earned him a nomination for the Academy Award for Best Original Screenplay. He gained greater prominence for directing the fantasy film Harry Potter and the Prisoner of Azkaban (2004), the dystopian drama Children of Men (2006), the science fiction drama Gravity (2013), and the semi-autobiographical drama Roma (2018). The latter two won him Academy Awards for Best Director. He also won Best Film Editing for Gravity and Best Cinematography for Roma.

Description above from the Wikipedia article Alfonso Cuarón, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1961-11-28,/eoCHiXaQzGgx9RiwXnt3k239FLc.jpg,2025-11-16 01:19:13
33449,Essie Davis,"Essie Davis is an Australian actress. Born and raised in Hobart, Tasmania, she is the daughter of locally famed artist George Davis. She emerged from the Old Nick Company at the University of Tasmania in the late 1980s and has gone on to appear in Hollywood movies. She is a graduate of the National Institute of Dramatic Art (NIDA) in Sydney.

Her career started after her role in the all Australian movie Dad and Dave: On Our Selection (1995), also starring other prestigious actors such as Geoffrey Rush, Leo McKern, and Joan Sutherland. Her most famous movie roles are in The Matrix Reloaded and The Matrix Revolutions, Richard Flanagan's 1998 Tasmanian film The Sound of One Hand Clapping, and Girl with a Pearl Earring.

In 2003 she won the Laurence Olivier Award for Best Supporting Actress for her UK performance in the Tennessee Williams play A Streetcar Named Desire. In 2004 she starred in a Broadway production of Tom Stoppard's Jumpers, for which she earned a Tony nomination. In 2005 she appeared as Mrs. Nellie Lovett in the BBC production of Sweeney Todd with Ray Winstone. In the 2008 film Hey, Hey, It's Esther Blueburger she plays Esther's controlling mother.",1970-01-19,/mwJrRr9bdlUZFZBNDTgWxAKAdqR.jpg,2025-11-16 01:19:13
1371,David Wenham,"David Wenham (born 21 September 1965) is an Australian actor who has appeared in movies, television series and theatre productions. He is known in Hollywood for his roles as Faramir in The Lord of the Rings film trilogy, Carl in Van Helsing and Dilios in 300. He is also known in his native Australia for his role as Diver Dan in SeaChange.

Description above from the Wikipedia David Wenham, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1965-09-21,/F7CWSqUE75HtrcdqIQ7UMZ9aTX.jpg,2025-11-16 01:19:13
53023,David Gulpilil,"David Gulpilil Ridjimiraril Dalaithngu AM, known professionally as David Gulpilil and posthumously for cultural reasons as David Dalaithngu for three days, was an Aboriginal Australian (Yolŋu) actor and dancer, known for the films Walkabout, Storm Boy, Rabbit-Proof Fence, and The Tracker.",1953-07-01,/d5xb4nF5C1ucsp8JgbyplVey849.jpg,2025-11-16 01:19:13
45210,John Jarratt,"Jarratt was born and grew up in Wongawilli, a small rural town near Wollongong, New South Wales and later in the Snowy Mountains area. Jarratt’s father was a coal miner and later a concreter, who worked on the Snowy Mountains hydroelectric scheme. His 5x great-grandfather, George Jarratt, born 1833, came from Croxton in Cambridgeshire, England; his son, John, married a Mary Kelly from Ireland. While in high school, Jarratt directed and acted in a school play which was a great success and led to his school principal recommending him for an acting career.  Jarratt graduated from the National Institute of Dramatic Art (NIDA) in 1973. His screen debut was in The Great Macarthy. He also appeared in Peter Weir’s Picnic at Hanging Rock in 1975 and Summer City in 1977 with Mel Gibson. Jarratt had the lead role in the mini series The Last Outlaw playing Ned Kelly in 1979. He played a major supporting role as a young Australian soldier in Vietnam war movie The Odd Angry Shot, 1980. In the late 1980s, Jarratt recognised he had a problem with binge drinking and related violence and joined Alcoholics Anonymous, an organisation in which he continues to be active.  In the 1990s, he was a presenter on the lifestyle show Better Homes and Gardens with then-wife Noni Hazlehurst. He had guest roles in Inspector Morse, Police Rescue, Blue Murder, Water Rats and Blue Heelers in the 1990s and 2000s. He joined the cast of McLeod’s Daughters in 2001, and left the show in 2006. In 2010, Jarratt appeared in a commercial for Husqvarna.

In May 2013, Jarratt filmed a guest star role in the third instalment of the ABC telemovie series, Jack Irish: Dead Point.  In 2005, he had a major role in the Australian film Wolf Creek, playing the villain Mick Taylor.[5] In 2007, he appeared in two films, Rogue and The Final Winter. Jarratt also had a small role in the 2008 film, Australia, as a soldier.

In 2008, Jarratt launched his own film production company, Winnah Films. Winnah’s first feature film, Savages Crossing (originally carrying the working title Flood) went into principal photography outside Ipswich, Queensland in February. In 2009, he appears as the father of a teenage girl via phone in Telstra’s “Next G” commercials.  In 2010, Jarratt starred in the ensemble exploitation extravaganza, Bad Behaviour, written and directed by Joseph Sims. In the same year, Jarratt also had a role in the supernatural horror movie Needle.

He made a cameo in Quentin Tarantino’s Django Unchained in 2012, appearing as an employee of the Le Quint Dickie Mining Company alongside Tarantino himself, both appearing with Australian accents.

In February 2013, Jarratt reprised his role as Mick Taylor, filming the Wolf Creek sequel, Wolf Creek 2, with Matt Hearn producing and Greg McLean directing. The film was released on 20 February 2014.  In January 2014, a new thriller called StalkHer began filming on the Gold Coast, Queensland. The film is co-directed by Jarratt, who also stars in the production. The producer of the film is ‘OZPIX’, a production company partly owned by Jarratt. Filming was completed in February 2014, and will screen later in the year.",1951-08-05,/h5dgpQbqJdX9xaqde6IDWuubGkr.jpg,2025-11-16 01:19:13
208282,Shea Adams,"Shea Adams is known for Mad Max: Fury Road (2015), X-Men Origins: Wolverine (2009) and The Wolverine (2013).",,/ddsu1x41H3QIFEhLx8z7MglezYN.jpg,2025-11-16 01:19:13
55903,Nathin Butler,,,/zTFig4YWyuuvhsqtjlez6MClvhm.jpg,2025-11-16 01:19:13
1265157,John Walton,,,/h8qyEBnSpvMDksZImd7jexVjfzI.jpg,2025-11-16 01:19:13
1209256,Nigel Harbach,,,,2025-11-16 01:19:13
217046,Eddie Baroo,,,/pdxur3LhMEg8DNajEhHKE1J7FIx.jpg,2025-11-16 01:19:13
108924,Arthur Dignam,"From Wikipedia, the free encyclopedia

Arthur Dignam (born 9 September 1939) is an Australian character actor, born on Lord Howe Island. He attended Newington College (1955–1956) as a boarder.

He is possibly best known for one of his early roles, that of Brother Francine in Fred Schepisi's The Devil's Playground (1976). While he has worked mainly in film and television, he has also worked in theatre, including musical theatre. He played Pontius Pilate in the Australian production of Jesus Christ Superstar in 1972–73, and appears on the original Australian cast recording.

His son is the actor Nicholas Gledhill.

Description above from the Wikipedia article Arthur Dignam, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1939-09-09,/mbyvgu8UdngfZJR2DwjD9wViKgc.jpg,2025-11-16 01:19:13
144098,Sandy Gore,,1950-06-28,/73lL04NeYz7LsLkEa0VjsS4W30s.jpg,2025-11-16 01:19:13
23,Bill Hunter,"​From Wikipedia, the free encyclopedia.  

William John ""Bill"" Hunter (27 February 1940 – 21 May 2011) was an Australian actor of film, stage and television. He appeared in more than 60 films and won two Australian Film Institute Awards.

Description above from the Wikipedia article Bill Hunter (actor), licensed under CC-BY-SA, full list of contributors on Wikipedia.",1940-02-27,/gvrRsTfx47KupgRwTKp0gqryHPe.jpg,2025-11-16 01:19:13
120724,Jaden Smith,"Jaden Christopher Syre Smith (born July 8, 1998) is an American rapper and actor. The son of Jada Pinkett-Smith and Will Smith, he has received various accolades, including a Teen Choice Award, an MTV Movie Award, a BET Award and a Young Artist Award. He has received a Grammy Award nomination, and has won two NAACP Image Awards and an Empire Award.

Smith made his film debut with his father Will in the 2006 film The Pursuit of Happyness, and appeared with his father once more in the 2013 film After Earth. He also co-starred in the remake films The Day the Earth Stood Still (2008), along with Keanu Reeves, and The Karate Kid (2010), with Jackie Chan. Following a three-year hiatus, he returned to acting in 2016, starring in the two-part Netflix series The Get Down, and voice-acting in the company's anime series, Neo Yokio.

As a recording artist, Smith first guest performed on Canadian singer Justin Bieber's 2010 single, ""Never Say Never"". Released for The Karate Kid's accompanying soundtrack, the song peaked within the top ten of the Billboard Hot 100 and received quintuple platinum certification by the Recording Industry Association of America (RIAA). He later released multiple mixtapes, including CTV2 (2014). Following a three-year work effort, he signed with Roc Nation and Interscope Records to release his debut studio album, Syre (2017). It peaked at number 24 on the Billboard 200, while his second and third albums, Erys (2019) and CTV3: Cool Tape Vol. 3 (2020), peaked at numbers 12 and 44, respectively. In 2022, he was nominated for a Grammy Award for Album of the Year as a featured artist on Bieber's album Justice.

Description above from the Wikipedia article Jaden Smith, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1998-07-08,/1SL4I3yUvIjzeBzURzyMlQZgN2o.jpg,2025-11-16 01:19:13
2598,Sophie Okonedo,"Sophie Okonedo, OBE (born 1968) is a British actress and singer, who has starred in both successful British and American productions. In 1991, she made her acting debut in the British critically acclaimed coming-of-age drama, Young Soul Rebels. In 2004, she gained critical acclaim for her role as Tatiana Rusesabagina, the wife of Rwandan hotel manager Paul Rusesabagina in the genocide drama film Hotel Rwanda (2004). Her role earned her an Academy Award nomination for Best Actress in a Supporting Role.

Description above from the Wikipedia article Sophie Okonedo, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1968-08-11,/oMZmk0q04ly3ztD8Us4f1yfPyF1.jpg,2025-11-16 01:19:13
62879,Chris Geere,,1981-03-18,/y5Ti23z47KY0XG7lzSLxffB0QKn.jpg,2025-11-16 01:19:13
62562,David Denman,"David Denman (born July 25, 1973) is an American actor. He made his film debut in The Replacements (2000) before his breakout role as Roy Anderson on the NBC sitcom The Office (2005–2008; 2011–2012), which earned him a Screen Actors Guild Award.

In the 2010s and 2020s, Denman had main television roles as Mike Reilly on the Fox sitcom Traffic Light (2011), Mark Holter on the Cinemax horror series Outcast (2016–2017), and Frank Sheehan on the HBO Max miniseries Mare of Easttown (2021). He had starring roles in the films Puzzle (2018), Brightburn (2019), Greenland (2020), The Equalizer 3 (2023), and Rebel Ridge (2024).

Description above from the Wikipedia article David Denman, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1973-07-25,/bY3YssOOP0yTnaPZx2EWVjeCXc2.jpg,2025-11-16 01:19:13
94798,Lincoln Lewis,"Lincoln Lewis was born on October 24, 1987 in Brisbane, Queensland, Australia as Lincoln Clay Lewis. He is an actor, known for Tomorrow, When the War Began (2010), Home and Away (1988) and After Earth (2013).",1987-10-24,/icC8jrmgTcfZV41N5s1Bbw7McqY.jpg,2025-11-16 01:19:13
1272929,Jaden Martin,,,/eDcWKdy17TPYiK4qKTtYNfUJImN.jpg,2025-11-16 01:19:13
1272930,Sincere L. Bobb,,,,2025-11-16 01:19:13
1172862,Monika Jolly,,,,2025-11-16 01:19:13
571418,Kristofer Hivju,Kristofer Hivju (born 7 December 1978) is a Norwegian actor. He is best known for playing the roles of Tormund Giantsbane in the HBO fantasy series Game of Thrones and Connor Rhodes in The Fate of the Furious.,1978-12-07,/bACL39GihNmBnFRay78rS3PUHsH.jpg,2025-11-16 01:19:13
55472,Sacha Dhawan,"Sacha Dhawan (born 1 May 1984) is a British actor of Indian descent. He has performed on stage, film, television and radio. Dhawan was born in Bramhall, Stockport, Greater Manchester to Hindu parents. He plays the part of Davos in the Netflix series Iron Fist in both seasons. He appeared in the opening episode of the twelfth series of Doctor Who as another incarnation of the renegade Time Lord known as the Master.",1984-05-01,/luEzDiMKYLW0rOXbLtAHG3BJsVY.jpg,2025-11-16 01:19:13
1649198,Matthew Andrews,Matthew Andrews is an American film and television actor.,1991-07-19,/f1i5mwM7b4VMecbPDL32CYdwrJ.jpg,2025-11-16 01:19:13
61962,D. B. Sweeney,"Daniel Bernard ""D. B."" Sweeney (born November 14, 1961) is an American actor. Some of his best-known roles include Jackie Willow in Francis Ford Coppola's Gardens of Stone (1987), Lt. Phil Lowenthal in Memphis Belle (1990), and Travis Walton in Fire in the Sky (1993). He also starred in The Cutting Edge (1992), Eight Men Out (1988), Dinosaur (2000), and Brother Bear (2003).",1961-11-14,/enY28APVRWfyHjGAkh6VCkYCWOA.jpg,2025-11-16 01:19:13
1981,Alfre Woodard,"Alfre Ette Woodard (born November 8, 1952) is an American film, stage, and television actress. She has been nominated for an Academy Award and Grammy Award, 12 times for Emmy Awards (winning four), and has also won a Golden Globe and three Screen Actors Guild Awards. She is known for her role in films such as Cross Creek, Miss Firecracker, Grand Canyon, Passion Fish, Primal Fear, Star Trek: First Contact, Miss Evers' Boys, K-PAX, Radio, Take the Lead and The Family That Preys.",1952-11-08,/erXesg092Pi7SHKEK2UHeimPPKf.jpg,2025-11-16 01:19:13
15531,Ossie Davis,"Raiford Chatman ""Ossie"" Davis (December 18, 1917 – February 4, 2005) was an American actor, director, writer, and activist. He may be best known for his roles in Spike Lee-directed films such as School Daze (1988) and Do the Right Thing (1989). Other films Davis acted in include The Hill (1965), A Man Called Adam (1966), Let's Do It Again (1975), Joe Versus the Volcano (1990), Grumpy Old Men (1993), The Client (1994), Dr. Dolittle (1998), Dinosaur (2000), and Bubba Ho-Tep (2002). He was married to Ruby Dee, with whom he frequently performed, from 1948 until his death.",1917-12-18,/ubOu0TvauzO1gdPe7eVSJuCx8Rz.jpg,2025-11-16 01:19:13
7133,Max Casella,"Max Casella is an American actor. He is known for his roles on the television series The Sopranos, Boardwalk Empire, Doogie Howser, M.D., Vinyl, Cro and the voice of Daxter in the Jak and Daxter video game series.",1967-06-06,/gwjxobbLikH5UV2UROkrNxzpqI0.jpg,2025-11-16 01:19:13
17265,Hayden Panettiere,"Hayden Lesley Panettiere (/ˌpænətiˈɛər/ PAN-ə-tee-AIR; born August 21, 1989) is an American actress and singer. She has starred as Claire Bennet on the NBC superhero series Heroes (2006–2010), Kirby Reed in the slasher horror franchise Scream (2011–2023), and Juliette Barnes in the ABC/CMT musical drama series Nashville (2012–2018). The latter earned her two nominations for the Golden Globe Award for Best Supporting Actress – Series, Miniseries or Television Film.

Panettiere first appeared on-screen in a commercial in 1990 at eleven months old. Her full-time acting career began in 1994 when she played Sarah Roberts in the ABC soap opera series One Life to Live until 1997. She played Lizzie Spaulding in the CBS soap opera  Guiding Light from 1996 to 2000. For her role in the Pixar film A Bug's Life (1998), she was nominated for a Young Artist Award and a Grammy Award, making her the 5th youngest nominee for a Grammy.

Panettiere has starred in the Lifetime Television film ""If You Believe"", Disney football drama film Remember the Titans (2000), the final season of the Fox legal comedy-drama series Ally McBeal (2002), the comedy-drama film Raising Helen (2004), the Disney Channel original patriotic film Tiger Cruise (2004), the horse racing comedy film Racing Stripes (2005), the figure skating drama film Ice Princess (2005), the teen cheerleading film Bring It On: All or Nothing (2006), the romantic comedy film I Love You, Beth Cooper (2009), the true crime drama film Amanda Knox: Murder on Trial in Italy (2011), and the drama film Custody (2016). She voiced Kairi and Xion in the video game series Kingdom Hearts (2002–2017) and Samantha ""Sam"" Giddings in the video game Until Dawn (2015).

Description above from the Wikipedia article Hayden Panettiere, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1989-08-21,/48VbU12uGcQAczOlXzazwMZcwsx.jpg,2025-11-16 01:19:13
67392,Samuel E. Wright,"Samuel E. Wright (November 20, 1946 - May 24, 2021) was an American actor, vocal actor, and singer, best known as the voice of Sebastian in Disney's The Little Mermaid, Dizzy Gillespie in Bird, and the part of Mufasa in the original cast of The Lion King on Broadway.",1946-11-20,/fNdu3ge0Bf8kKvJCkrGTUbBaJKB.jpg,2025-11-16 01:19:13
25654,Julianna Margulies,"Julianna Margulies (born June 8, 1966) is an American film and television actress, best known for her role on ER, for which she won an Emmy Award, and The Good Wife, for which she won a Golden Globe, two Emmy and two Screen Actors Guild Awards.",1966-06-08,/erBzXAfkPCcW9sW2cGAcY50RdPm.jpg,2025-11-16 01:19:13
154693,Peter Siragusa,,1955-09-10,/sh7dx22crmmsyfjzOMZm1dVYaCh.jpg,2025-11-16 01:19:13
23709,Joan Plowright,"Joan Ann Plowright, Lady Olivier, DBE (28 October 1929 - 16 January 2025), better known as Dame Joan Plowright, was an English actress, whose career has spanned over sixty years. Throughout her career she has won two Golden Globe Awards and a Tony Award and has been nominated for an Academy Award, an Emmy, and two BAFTA Awards. Joan Plowright is also one of only four actresses to have won two Golden Globes in the same year.",1929-10-28,/un5wsOnz22Rvl82niE0LGAVxggQ.jpg,2025-11-16 01:19:13
56950,Della Reese,"Delloreese Patricia Early (July 6, 1931 – November 19, 2017), known professionally as Della Reese, was an American jazz and gospel singer, actress, and ordained minister whose career spanned seven decades.",1931-07-06,/yHy7AgwkI0n5eO5LMq40J8TmDPN.jpg,2025-11-16 01:19:13
65855,Ralph Zondag,"Ralph Zondag is a Canadian film director, animator, and storyboard artist with a focus on animation. He co-directed Disney's animated feature Dinosaur (2000), which combined live-action backgrounds with computer-generated characters. Zondag's career includes work on animated films such as We're Back! A Dinosaur's Story (1993) and contributions to projects like Pocahontas (1995) and The Lion King (1994). His expertise lies in bringing animated characters to life through dynamic storytelling and visual artistry.",1963-07-13,,2025-11-16 01:19:13
65856,Eric Leighton,,1962-11-06,,2025-11-16 01:19:13
221581,Rebel Wilson,"Rebel Melanie Elizabeth Wilson (born March 2, 1980) is an Australian actress, comedian, writer, and producer. After graduating from the Australian Theatre for Young People in 2003, she began appearing as Toula in the Special Broadcasting Service (SBS) comedy series Pizza (2003–2007; 2019), and subsequently appeared in the sketch comedy series The Wedge (2006–2007). Wilson wrote, produced and starred in the musical comedy series Bogan Pride (2008). The following year, she won the Tropfest best actress award for her role in Bargain and made a guest appearance in City Homicide. Shortly after moving to the United States, Wilson appeared as Brynn in the feature film Bridesmaids (2011).

In 2012, Wilson appeared in the films What to Expect When You're Expecting, Struck by Lightning, and Bachelorette, which led to Variety naming her one of their “Top Ten Comics to Watch for 2012”. She also played the role of Fat Amy in the musical comedy Pitch Perfect film series (2012–2017), which earned her several award nominations and wins, including the MTV Movie Award for Best Breakthrough Performance and a Teen Choice Award for Choice Movie Actress. In 2016, Wilson appeared in the films How to Be Single and Grimsby.

Wilson wrote and starred in Super Fun Night (2013), a television sitcom that aired for one season on ABC. In 2019, she starred in her first lead role as Natalie in Isn't It Romantic, and went on to play Penny Rust in The Hustle, Jennyanydots in Cats, and Fraulein Rahm in Jojo Rabbit.",1980-03-02,/yuyRg1WaY616Uux3vP9ONsUjQTS.jpg,2025-11-16 01:19:13
61303,Dick Van Dyke,"Richard Wayne Van Dyke (born December 13, 1925) is an American actor, entertainer, and comedian. His award-winning career has spanned seven decades in film, television, and stage. Van Dyke is the recipient of multiple awards, including a Golden Globe, Tony, Grammy, a Daytime Emmy, and four Primetime Emmys. He was inducted into the Television Hall of Fame in 1995 and the Hollywood Walk of Fame in 2012. He was honored with the Screen Actors Guild Life Achievement Award in 2013, the Kennedy Center Honors in 2021 and was recognized as a Disney Legend.

Van Dyke began his career as an entertainer on radio and television, in nightclubs, and on the Broadway stage. In 1961, he starred in the original production of Bye Bye Birdie, a role which earned him the Tony Award for Best Featured Actor in a Musical. Carl Reiner then cast him as Rob Petrie on the CBS television sitcom The Dick Van Dyke Show from 1961 to 1966, which made him a household name. He went on to star in the movie musicals Bye Bye Birdie (1963), Mary Poppins (1964), and Chitty Chitty Bang Bang (1968), and in the comedy-drama The Comic (1969).

Van Dyke also made guest appearances on television programs Columbo (1974) and The Carol Burnett Show (1977), and starred in The New Dick Van Dyke Show (1971–74), Diagnosis: Murder (1993–2001), and Murder 101 (2006–08). Van Dyke has also made appearances in the films Dick Tracy (1990), Curious George (2006), Night at the Museum (2006), Night at the Museum: Secret of the Tomb (2014), and Mary Poppins Returns (2018).",1925-12-13,/jXAeNx7mYdirzMHcqPyj5VXxcXi.jpg,2025-11-16 01:19:13
1937,Mickey Rooney,"From Wikipedia, the free encyclopedia

Mickey Rooney (born Joseph Yule Jr.; September 23, 1920 – April 6, 2014) was an American actor, vaudevillian, comedian, producer, and radio personality. In a career spanning nine decades and continuing until shortly before his death, he appeared in more than 300 films and was among the last surviving stars of the silent film era.

At the height of a career that was marked by declines and comebacks, Rooney performed the role of Andy Hardy in a series of 16 films in the 1930s and 1940s that epitomized American family values. A versatile performer, he became a celebrated character actor later in his career. Laurence Olivier once said he considered Rooney ""the best there has ever been"". Clarence Brown, who directed him in two of his earliest dramatic roles, National Velvet and The Human Comedy, said he was ""the closest thing to a genius I ever worked with"".

Rooney first performed in vaudeville as a child and made his film debut at the age of six. At 14, he played Puck in the play and later the 1935 film adaptation of A Midsummer Night's Dream. Critic David Thomson hailed his performance as ""one of the cinema's most arresting pieces of magic"". In 1938, he co-starred in Boys Town. At 19, he was the first teenager to be nominated for an Oscar for his leading role in Babes in Arms, and he was awarded a special Academy Juvenile Award in 1939. At the peak of his career between the ages of 15 and 25, he made 43 films, which made him one of Metro-Goldwyn-Mayer's most consistently successful actors and a favorite of MGM studio head Louis B. Mayer.

Rooney was the top box-office attraction from 1939 to 1941 and one of the best-paid actors of that era, but his career would never again rise to such heights. Drafted into the Army during World War II, he served nearly two years entertaining over two million troops on stage and radio and was awarded a Bronze Star for performing in combat zones. Returning from the war in 1945, he was too old for juvenile roles but too short to be an adult movie star, and was unable to get as many starring roles. Nevertheless, Rooney's popularity was renewed with well-received supporting roles in films such as Breakfast at Tiffany's (1961), Requiem for a Heavyweight (1962), It's a Mad, Mad, Mad, Mad World (1963), and The Black Stallion (1979). In the early 1980s, he returned to Broadway in Sugar Babies and again became a celebrated star. Rooney made hundreds of appearances on TV, including dramas, variety programs, and talk shows, and won an Emmy in 1982 plus a Golden Globe for his role in Bill (1981).",1920-09-23,/eYuayEC3xhXQf3Z1Cy6AVMEcgZb.jpg,2025-11-16 01:19:13
221018,Dan Stevens,"Daniel Jonathan Stevens (born 10 October 1982) is an English actor. He first drew international attention for his role as Matthew Crawley in the ITV period drama series Downton Abbey (2010–2012).

He also starred as David in the thriller film The Guest (2014), Sir Lancelot in the adventure film Night at the Museum: Secret of the Tomb (2014), The Beast/Prince in Disney's live-action adaptation of Beauty and the Beast (2017), Lorin Willis in the biographical legal drama Marshall (2017), Charles Dickens in the biographical drama The Man Who Invented Christmas (2017) and Russian Eurovision singer Alexander Lemtov in Eurovision Song Contest: The Story of Fire Saga (2020). From 2017 to 2019, he starred as David Haller in the FX series Legion. In 2018, he starred in the Netflix horror Apostle. Since 2023, he has starred as Korvo Opposites in the animated series Solar Opposites. In 2024, Stevens starred as Trapper in Godzilla x Kong: The New Empire.

Description above from the Wikipedia article Dan Stevens, licensed under CC-BY-SA, full list of contributors on Wikipedia.",1982-10-10,/fFsgginZKH527o38ZfdDxuzx7Ew.jpg,2025-11-16 01:19:13
