movie_id,person_id,role,character_name
497,2169,Actor,Eduard Delacroix
497,6807,Actor,'Wild Bill' Wharton
497,6804,Actor,Arlen Bitterbuck
497,6806,Actor,Percy Wetmore
497,12834,Actor,Dean Stanton
497,12645,Actor,Harry Terwilliger
497,5048,Actor,Toot-Toot
497,33,Actor,Lawyer Burt Hammersmith
497,6805,Actor,Old Paul Edgecomb
497,4027,Director,N/A
11199,12898,Actor,Doug Madsen
11199,8891,Actor,Woody Stevens
11199,78029,Actor,Bobby Davis
11199,3905,Actor,Dudley Frank
11199,11477,Actor,Jack
11199,3141,Actor,Maggie
11199,11885,Actor,Highway Patrolman
11199,22132,Actor,Murdock
11199,50877,Actor,Kelly Madsen
11199,1223903,Actor,Billy Madsen
11199,83600,Actor,Karen Davis
11199,537,Actor,Charley
11199,172169,Actor,Earl Dooble
11199,172170,Actor,Buck Dooble
11199,58962,Actor,Haley Davis
11199,68573,Director,N/A
9982,5367,Actor,Chicken Little (voice)
9982,3234,Actor,Abby Mallard (voice)
9982,40347,Actor,Fish Out of Water (voice)
9982,18324,Actor,Runt of the Litter (voice)
9982,1201,Actor,Buck Cluck (voice)
9982,12110,Actor,Foxy Loxy (voice)
9982,61423,Actor,Goosey Loosey (voice)
9982,27726,Actor,Mayor Turkey Lurkey (voice)
9982,61426,Actor,Kirby - Alien Kid (voice)
9982,61428,Actor,Kirby - Alien Kid (voice)
9982,61427,Actor,Kirby - Alien Kid (voice)
9982,20753,Actor,Melvin - Alien Dad (voice)
9982,11514,Actor,Tina - Alien Mom (voice)
9982,61411,Actor,Morkubine Porcupine / Coach (voice)
9982,2387,Actor,Mr. Woolensworth (voice)
9982,61411,Director,N/A
210577,880,Actor,Nick Dunne
210577,10882,Actor,Amy Dunne
210577,1308445,Actor,Margo Dunne
210577,41686,Actor,Desi Collins
210577,80602,Actor,Tanner Bolt
210577,21165,Actor,Detective Rhonda Boney
210577,11663,Actor,Detective Jim Gilpin
210577,1294,Actor,Ellen Abbott
210577,1186505,Actor,Andie Fitzgerald
210577,83872,Actor,Noelle Hawthorne
210577,1345418,Actor,Greta
210577,467645,Actor,Jeff
210577,15412,Actor,Rand Elliott
210577,52878,Actor,Marybeth Elliott
210577,59233,Actor,Tommy O'Hara
210577,7467,Director,N/A
2501,1892,Actor,Jason Bourne
2501,679,Actor,Marie Helena Kreutz
2501,2955,Actor,Alexander Conklin
2501,2296,Actor,The Professor
2501,1248,Actor,Ward Abbott
2501,31164,Actor,Nykwana Wombosi
2501,32458,Actor,Danny Zorn
2501,27740,Actor,Research Tech
2501,52419,Actor,Research Tech
2501,12041,Actor,Nicky Parsons
2501,27198,Actor,Giancarlo
2501,49965,Actor,Eamon
2501,271623,Actor,Picot
2501,370383,Actor,Castel
2501,153938,Actor,Marshall
2501,11694,Director,N/A
710,517,Actor,James Bond
710,48,Actor,Alec Trevelyan
710,10695,Actor,Natalya Fyodorovna Simonova
710,10696,Actor,Xenia Onatopp
710,10671,Actor,Jack Wade
710,5309,Actor,M
710,3757,Actor,General Arkady Grigorovich Ourumov
710,1923,Actor,Valentin Dmitrovich Zukovsky
710,10697,Actor,Boris Grishenko
710,10698,Actor,Defense Minister Dmitri Mishkin
710,9906,Actor,Q
710,10699,Actor,Miss Moneypenny
710,10648,Actor,Bill Tanner
710,10700,Actor,Caroline
710,10701,Actor,Severnaya Duty Officer
710,10702,Director,N/A
2275,8891,Actor,Paul Brenner
2275,289,Actor,Sara Sunhill
2275,2505,Actor,Lt. Gen. Joseph Campbell
2275,16327,Actor,Col. William Kent
2275,21474,Actor,Capt. Elizabeth Campbell
2275,1473,Actor,Police Chief Yardley
2275,15864,Actor,Colonel George Fowler
2275,4512,Actor,Col. Robert Moore
2275,38571,Actor,Col. Dr. Donald Slesinger
2275,37206,Actor,Capt. Jake Elby
2275,19227,Actor,Capt. Bransford
2275,21179,Actor,Cpt. Goodson
2275,308843,Actor,Cal Seivers
2275,552473,Actor,Belling
2275,534,Actor,Staff Sergeant Dalbert Elkins
2275,12786,Director,N/A
37165,206,Actor,Truman Burbank
37165,350,Actor,Meryl Burbank / Hannah Gill
37165,11315,Actor,Marlon
37165,11317,Actor,Lauren / Sylvia
37165,228,Actor,Christof
37165,11318,Actor,Truman's Mother
37165,6579,Actor,Truman's Father
37165,116898,Actor,Young Truman
37165,11321,Actor,Vivien
37165,116899,Actor,Ron
37165,116900,Actor,Don
37165,116901,Actor,Spencer
37165,23119,Actor,Lawrence
37165,1912,Actor,Bar Waitress
37165,1048405,Actor,Bar Waitress
37165,2690,Director,N/A
9837,5576,Actor,Moses/God
9837,5469,Actor,Ramesses II
9837,2387,Actor,Pharaoh Seti I
9837,1160,Actor,Zipporah
9837,18277,Actor,Miriam
9837,4785,Actor,Aaron
9837,2047,Actor,Jethro
9837,15735,Actor,The Queen
9837,67773,Actor,Hotep
9837,519,Actor,Huy
9837,51547,Actor,Additional Voices
9837,169893,Actor,Moses (singing voice)
9837,91022,Actor,Additional Voices
9837,1008838,Actor,Miriam (singing voice)
9837,1008866,Actor,Yocheved
9837,21879,Director,N/A
9837,44113,Director,N/A
9837,59803,Director,N/A
10708,776,Actor,Charlie Hinton
10708,60074,Actor,Phil
10708,18324,Actor,Marvin
10708,9788,Actor,Kim Hinton
10708,58478,Actor,Bruce
10708,6751,Actor,Peggy
10708,22082,Actor,Jenny
10708,96072,Actor,Dan Kubitz
10708,41420,Actor,Crispin's Mom
10708,61409,Actor,Sheila
10708,65240,Actor,Kelli
10708,5657,Actor,Mrs. Gwyneth Harridan
10708,87056,Actor,Ben Hinton
10708,81083,Actor,Max
10708,62563,Actor,Nicky
10708,52112,Director,N/A
136400,5292,Actor,Robert 'Bobby' Trench
136400,13240,Actor,Michael 'Stig' Stigman
136400,52851,Actor,Deb
136400,2053,Actor,Earl
136400,10430,Actor,Admiral Tuwey
136400,11006,Actor,Quince
136400,587,Actor,Papi Greco
136400,31512,Actor,Jessup
136400,1105706,Actor,Mini
136400,75330,Actor,Ms. Young
136400,1502244,Actor,Daisie
136400,931947,Actor,Patsy (Dr. Ken's Assistant)
136400,1038511,Actor,Waitress Maggie
136400,61568,Actor,Rudy (Papi's Men)
136400,52801,Actor,Dr. Ken
136400,67813,Director,N/A
10992,4785,Actor,Professor Brody
10992,20,Actor,Mrs. Brody
10992,67817,Actor,Scotty Brody
10992,6199,Actor,Sophie the Castle Maid
10992,2219,Actor,Lou(voice)
10992,7447,Actor,Butch(vcoice)
10992,4038,Actor,Ivy(voice)
10992,10017,Actor,Mastiff(voice)
10992,64191,Director,N/A
9654,13240,Actor,Charlie Croker
9654,6885,Actor,Stella Bridger
9654,819,Actor,Steve
9654,13922,Actor,Lyle
9654,976,Actor,Handsome Rob
9654,4239,Actor,Left Ear
9654,2682,Actor,Wrench
9654,55636,Actor,John Bridger
9654,53573,Actor,Mashkov
9654,237370,Actor,Yevhen
9654,58347,Actor,Italian Guard
9654,58348,Actor,Garbageman
9654,58349,Actor,Garbageman
9654,58350,Actor,Garbageman
9654,58351,Actor,Garbageman
9654,37932,Director,N/A
2642,18277,Actor,Lucy Kelson
2642,3291,Actor,George Wade
2642,3128,Actor,June Carver
2642,13314,Actor,Ruth Kelson
2642,26715,Actor,Larry Kelson
2642,26716,Actor,Meryl Brooks
2642,26717,Actor,Howard Wade
2642,26718,Actor,Tony
2642,26719,Actor,Melanie Corman
2642,26720,Actor,Elaine Cominsky
2642,26721,Actor,Rosario
2642,26722,Actor,Helen Wade
2642,26723,Actor,Tiffany
2642,52947,Actor,Paul the Attorney
2642,77644,Actor,Tyler
2642,18323,Director,N/A
8916,1243,Actor,Z-4195 aka Z (voice)
8916,707,Actor,Chip (voice)
8916,10774,Actor,Queen (voice)
8916,2047,Actor,Barbatus (voice)
8916,193,Actor,General Mandible (voice)
8916,58184,Actor,Muffy (voice)
8916,16866,Actor,Azteca (voice)
8916,4251,Actor,Grebs / Drunk Scout / Additional Voices (voice)
8916,47773,Actor,Psychologist (voice)
8916,96595,Actor,Foreman (voice)
8916,16483,Actor,Weaver (voice)
8916,4430,Actor,Princess Bala (voice)
8916,4690,Actor,Colonel Cutter (voice)
8916,12077,Actor,Additional Voices (voice)
8916,60741,Actor,Additional Voices (voice)
8916,18863,Director,N/A
8916,52870,Director,N/A
19899,4937,Actor,Dave
19899,50463,Actor,Ronnie
19899,23532,Actor,Jason
19899,40462,Actor,Cynthia
19899,15277,Actor,Joey
19899,83586,Actor,Therapist #2
19899,38025,Actor,Lucy
19899,8265,Actor,Therapist #1
19899,74610,Actor,Jennifer
19899,62066,Actor,Shane
19899,7242,Actor,Briggs
19899,11115,Actor,Sctanley
19899,79124,Actor,Spa Attendant
19899,62067,Actor,Salvadore
19899,89462,Actor,Trudy
19899,12708,Director,N/A
2119,500,Actor,Cole Trickle
2119,3087,Actor,Harry Hogge
2119,2227,Actor,Dr. Claire Lewicki
2119,1811,Actor,Tim Dalander
2119,2130,Actor,Russ Weehler
2119,17874,Actor,Big John
2119,4764,Actor,Buck Bretherton
2119,21757,Actor,Waddle
2119,771,Actor,Aldo Bennedetti
2119,12132,Actor,Rowdy Burns
2119,86923,Actor,Jennie Burns
2119,452,Actor,Racetrack timer
2119,893,Director,N/A
9641,67773,Actor,Tom Baker
9641,26510,Actor,Jimmy Murtaugh
9641,5149,Actor,Kate Baker
9641,11824,Actor,Charlie Baker
9641,76996,Actor,Bud McNulty
9641,60393,Actor,Mark Baker
9641,28639,Actor,Sarina Murtaugh
9641,84214,Actor,Eliot Murtaugh
9641,9829,Actor,Jake Baker
9641,85140,Actor,Henry Baker
9641,148617,Actor,Nigel Baker
9641,148618,Actor,Kyle Baker
9641,142635,Actor,Mike Baker
9641,133926,Actor,Kenneth Murtaugh
9641,20377,Actor,Theatre Kid
9641,20739,Director,N/A
294254,527393,Actor,Thomas
294254,115150,Actor,Teresa Agnes
294254,25663,Actor,Newt
294254,4808,Actor,Jorge
294254,49735,Actor,Janson
294254,12834,Actor,Vince
294254,3127,Actor,Mary Cooper
294254,1276,Actor,Ava Paige
294254,1310760,Actor,Minho
294254,1036196,Actor,Frypan
294254,1171570,Actor,Aris Jones
294254,1251069,Actor,Harriet
294254,968006,Actor,Sonya
294254,1151637,Actor,Thomas' Mother
294254,973667,Actor,Brenda
294254,1179066,Director,N/A
38167,1204,Actor,Elizabeth Gilbert
38167,17051,Actor,David
38167,3810,Actor,Felipe
38167,8289,Actor,Steven
38167,28633,Actor,Richard
38167,19492,Actor,Delia Shiraz
38167,1461222,Actor,Nyomo
38167,1461223,Actor,Ketut Liyer
38167,1461232,Actor,Andre
38167,87192,Actor,Andy Shiraz
38167,77264,Actor,Bookstore Girl
38167,15109,Actor,Woman in Play
38167,142192,Actor,Play Walk-Out
38167,1456290,Actor,The Guru
38167,1456290,Actor,N/A
38167,52779,Director,N/A
5994,2963,Actor,Jack Campbell
5994,4939,Actor,Kate Reynolds
5994,1896,Actor,Cash
5994,3712,Actor,Peter Lassiter
5994,38425,Actor,Paula
5994,2139,Actor,Annie Campbell
5994,47057,Actor,Josh Campbell
5994,47056,Actor,Josh Campbell
5994,47058,Actor,Evelyn Thompson
5994,12799,Actor,Arnie
5994,1671456,Actor,Restaurant Patron
5994,11091,Director,N/A
39514,62,Actor,Frank Moses
39514,6949,Actor,Marvin Boggs
39514,15735,Actor,Victoria
39514,18248,Actor,Sarah
39514,1372,Actor,William Cooper
39514,3037,Actor,Alexander Dunning
39514,1736,Actor,Gabriel Loeb
39514,192,Actor,Joe Matheson
39514,1248,Actor,Ivan Simanov
39514,7502,Actor,Henry
39514,20402,Actor,VP Stanton
39514,95635,Actor,Michelle Cooper
39514,52702,Actor,Burbacher
39514,126257,Actor,Agent
39514,63858,Actor,Fundraiser Greeter
39514,57270,Director,N/A
9563,1158,Actor,Tony D'Amato
9563,6941,Actor,Christina Pagniacci
9563,6065,Actor,Jack 'Cap' Rooney
9563,4512,Actor,Dr. Harvey Mandrake
9563,134,Actor,Willie Beamen
9563,36424,Actor,Julian Washington
9563,8654,Actor,Dr. Ollie Powers
9563,4774,Actor,Montezuma Monroe
9563,185731,Actor,Luther 'Shark' Lavay
9563,77896,Actor,Jimmy Sanderson
9563,6383,Actor,Nick Crozier
9563,11885,Actor,Jack Rose
9563,52366,Actor,Patrick 'Madman' Kelly
9563,34485,Actor,Cindy Rooney
9563,13567,Actor,Margaret Pagniacci
9563,1152,Director,N/A
547,4135,Actor,Tom Booker
547,5470,Actor,Annie MacLean
547,4783,Actor,Robert MacLean
547,1245,Actor,Grace MacLean
547,1902,Actor,Diane Booker
547,2955,Actor,Frank Booker
547,1956,Actor,Liz Hammond
547,7516,Actor,Joe Booker
547,7517,Actor,Judith
547,7518,Actor,Twin #1
547,7519,Actor,Twin #2
547,7520,Actor,Ellen Booker
547,7521,Actor,Hank
547,7522,Actor,Smokey
547,7523,Actor,Annie's Assistant Lucy
547,4135,Director,N/A
1538,500,Actor,Vincent
1538,134,Actor,Max
1538,9575,Actor,Annie
1538,103,Actor,Detective Fanning
1538,36602,Actor,Richard Weidner
1538,14888,Actor,Pedrosa
1538,43853,Actor,Ida
1538,8689,Actor,Daniel
1538,3810,Actor,Felix Reyes-Torrena
1538,163438,Actor,Mugger
1538,55755,Actor,Traffic Cop #1
1538,72135,Actor,Traffic Cop #2
1538,155283,Actor,Zee
1538,154883,Actor,Young Professional Man
1538,5578,Actor,Young Professional Woman
1538,638,Director,N/A
9334,18918,Actor,Mathayus
9334,11024,Actor,Cassandra
9334,61981,Actor,Balthazar
9334,57340,Actor,Memnon
9334,1369,Actor,Philos
9334,31511,Actor,Arpid
9334,56857,Actor,Takmet
9334,942,Actor,Thorak
9334,106730,Actor,Jesup
9334,16407,Actor,King Pheron
9334,1228834,Actor,Queen Isis
9334,33688,Actor,Chieftain
9334,15998,Actor,Tribal Leader
9334,60653,Actor,Third Akkadian
9334,24968,Actor,Torturer
9334,26713,Director,N/A
11128,73421,Actor,Jack Morrison
11128,8891,Actor,Captain Mike Kennedy
11128,6857,Actor,Linda Morrison
11128,418,Actor,Lenny Richter
11128,9779,Actor,Tommy Drake
11128,21029,Actor,Dennis Gauquin
11128,4728,Actor,Frank Mckinny
11128,19487,Actor,Keith Perez
11128,104785,Actor,Don Miller
11128,9296,Actor,Ray Gauquin
11128,46297,Director,N/A
75780,500,Actor,Jack Reacher
75780,10882,Actor,Helen Rodin
75780,28633,Actor,Alex Rodin
75780,35013,Actor,Emerson
75780,6818,Actor,Zec Chelovek
75780,224181,Actor,Charlie
75780,1132335,Actor,Vlad
75780,82631,Actor,James Barr
75780,53259,Actor,Linsky
75780,203630,Actor,Sandy
75780,1056053,Actor,Jeb Oliver
75780,3087,Actor,Martin Cash
75780,162849,Actor,Rob Farrior
75780,2695,Actor,Gary
75780,1286869,Actor,Punk
75780,9033,Director,N/A
8914,11155,Actor,Carter Blake
8914,9825,Actor,Dr. Susan McCallister
8914,36424,Actor,Sherman 'Preacher' Dudley
8914,4688,Actor,"Tom ""Scoggs"" Scoggins"
8914,2231,Actor,Russell Franklin
8914,1640,Actor,Jim Whitlock
8914,28744,Actor,Janice Higgins
8914,106791,Actor,Brenda Kerns
8914,139997,Actor,Boat Captain
8914,141808,Actor,Helicopter Pilot
8914,6321,Actor,Helicopter Co-Pilot
8914,67351,Actor,Helicopter Winch Operator
8914,61855,Actor,Boy #1
8914,60953,Actor,Girl #1
8914,141809,Actor,Boy #2
8914,16938,Director,N/A
13576,82702,Actor,Himself
13576,90778,Actor,Herself
13576,65310,Actor,Kenny Ortega
13576,1449376,Actor,Dorian Holley
13576,1449377,Actor,Patrick Woodroffe
13576,1449380,Actor,Bashiri Johnson
13576,1449381,Actor,Mo Pleasure
13576,1449382,Actor,Jonathan Moffett
13576,1449383,Actor,Tommy Organ
13576,1449384,Actor,Earth Child
13576,65310,Director,N/A
39538,1892,Actor,Mitch Emhoff
39538,12052,Actor,Beth Emhoff
39538,204,Actor,Dr. Erin Mears
39538,9642,Actor,Alan Krumwiede
39538,8293,Actor,Dr. Leonora Orantes
39538,2975,Actor,Dr. Ellis Cheever
39538,17419,Actor,Rear Admiral Lyle Haggerty
39538,5411,Actor,Aubrey Cheever
39538,49971,Actor,Dr. Ally Hextall
39538,1106973,Actor,Irina
39538,1107177,Actor,Jory Emhoff
39538,15029,Actor,Dennis French
39538,84075,Actor,Dr. David Eisenberg
39538,1624949,Actor,Minnesota Health
39538,1394359,Actor,Lieutenant Commander Williams (uncredited)
39538,1884,Director,N/A
10628,3035,Actor,Charlie Carbone
10628,18471,Actor,Louis Booker
10628,13241,Actor,Jessie
10628,4690,Actor,Salvatore 'Sal' Maggio
10628,335,Actor,Frankie Lombardo
10628,20982,Actor,Mr. Smith
10628,40403,Actor,Anna Carbone
10628,48980,Director,N/A
14836,501,Actor,Coraline Jones (voice)
14836,10742,Actor,Mother / Other Mother (voice)
14836,12094,Actor,Miss Spink (voice)
14836,5539,Actor,Miss Forcible (voice)
14836,65827,Actor,Cat (voice)
14836,77344,Actor,Father / Other Father (voice)
14836,55426,Actor,Wyborne 'Wybie' Lovat
14836,6972,Actor,Mr. Sergei Alexander Bobinsky / Other Bobinsky
14836,57646,Director,N/A
8645,13240,Actor,Elliot Moore
8645,11664,Actor,Alma Moore
8645,5723,Actor,Julian
8645,35654,Actor,Josh
8645,52462,Actor,Mrs. Jones
8645,18290,Actor,Jess
8645,55426,Actor,Jared
8645,1479,Actor,Nursery Owner
8645,239271,Actor,Private Auster
8645,2394,Actor,Principal
8645,171633,Actor,Nursery Owner's Wife
8645,11614,Actor,Joey
8645,2841,Actor,Woman Reading on Bench with Hair Pin
8645,210824,Actor,Woman Reading on Bench
8645,164494,Actor,Construction Foreman
8645,11614,Director,N/A
9509,5292,Actor,Creasy
9509,501,Actor,"Lupita ""Pita"" Martin Ramos"
9509,47775,Actor,Samuel
9509,8329,Actor,Lisa
9509,4690,Actor,Rayburn
9509,3753,Actor,Manzano
9509,10768,Actor,Mariana
9509,69865,Actor,Fuentes
9509,2295,Actor,Jordan
9509,23877,Actor,Sister Anna
9509,18468,Actor,Daniel Sanchez
9509,1181464,Actor,Jersey Boy
9509,893,Director,N/A
10067,12898,Actor,Dave Douglas
10067,38025,Actor,Rebecca Douglas
10067,2047,Actor,Ken Hollister
10067,35654,Actor,Josh Douglas
10067,3223,Actor,Dr. Kozak
10067,62760,Actor,Carly Douglas
10067,26852,Actor,Justin Forrester
10067,58184,Actor,Judge Claire Whittaker
10067,42324,Actor,Justin Forrester's Attorney
10067,62763,Actor,Larry
10067,62762,Actor,Dr. Gwen Lichtman
10067,4492,Actor,Lance Strictland
10067,62761,Actor,Trey
10067,59231,Actor,Pound Employee
10067,25711,Actor,Doctor
10067,53177,Director,N/A
9384,7399,Actor,David Starsky
9384,887,Actor,Ken Hutchinson
9384,19767,Actor,Huggy Bear
9384,9811,Actor,Captain Doby
9384,4937,Actor,Reese Feldman
9384,3196,Actor,Kitty
9384,23532,Actor,Kevin
9384,28639,Actor,Staci
9384,23659,Actor,Big Earl
9384,20189,Actor,Holly
9384,65641,Actor,Heather
9384,60952,Actor,Mrs. Feldman
9384,1622591,Actor,Elizabeth
9384,16580,Actor,Chau
9384,2969,Actor,Manetti
9384,57130,Director,N/A
9279,1100,Actor,Howard Langston
9279,14104,Actor,Ted Maltin
9279,57119,Actor,Myron Larabee
9279,12931,Actor,Liz Langston
9279,33196,Actor,Jamie Langston
9279,80742,Actor,D.J.
9279,35159,Actor,First Lady
9279,26485,Actor,Mall Santa
9279,981033,Actor,Johnny
9279,129317,Actor,Officer Hummell
9279,1410997,Actor,Billy
9279,13640,Actor,President
9279,13591,Actor,Dementor
9279,188377,Actor,Turbo Man
9279,51382,Actor,Toy Store Sales Clerk
9279,13581,Director,N/A
1487,2372,Actor,Hellboy
1487,11826,Actor,Liz Sherman
1487,17283,Actor,John Myers
1487,5049,Actor,Prof. Bruttenholm
1487,4175,Actor,Tom Manning
1487,10841,Actor,Grigori Rasputin
1487,12359,Actor,Sammael
1487,66268,Actor,Karl Ruprecht Kroenen
1487,66269,Actor,Ilsa Haupstein
1487,17199,Actor,Agent Clay
1487,25730,Actor,Agent Lime
1487,25659,Actor,Agent Moss
1487,17005,Actor,Abe Sapien
1487,1390260,Actor,Blonde Television Reporter
1487,1661791,Actor,"Young ""Broom"""
1487,10828,Director,N/A
9422,8891,Actor,Jan Schlichtmann
9422,3087,Actor,Jerome Facher
9422,4252,Actor,Kevin Conway
9422,3905,Actor,James Gordon
9422,6752,Actor,Bill Crowley
9422,11621,Actor,William Cheeseman
9422,12074,Actor,Judge Walter J. Skinner
9422,8183,Actor,Anne Anderson
9422,31514,Actor,Neil Jacobs
9422,96554,Actor,Kathy Boyer
9422,4691,Actor,Al Love
9422,11275,Actor,Pinder
9422,6486,Actor,John Riley
9422,76526,Actor,Richard Aufiero
9422,2226,Actor,Al Eustis
9422,2260,Director,N/A
77174,113505,Actor,Norman Babcock (voice)
77174,558925,Actor,Neil Downe (voice)
77174,8338,Actor,Aggie Prenderghast (voice)
77174,84223,Actor,Courtney Babcock (voice)
77174,1893,Actor,Mitch Downe (voice)
77174,41087,Actor,Sandra Babcock (voice)
77174,60074,Actor,Perry Babcock (voice)
77174,54691,Actor,Alvin (voice)
77174,1230,Actor,Mr. Prenderghast (voice)
77174,36802,Actor,Grandma Babcock (voice)
77174,1369,Actor,Judge Hopkins (voice)
77174,24357,Actor,Mrs. Henscher (voice)
77174,92087,Actor,Sheriff Hooper (voice)
77174,204131,Actor,Pug (voice)
77174,113916,Actor,"Deputy Dwayne, Rapper G (voice)"
77174,58897,Director,N/A
77174,154705,Director,N/A
4824,62,Actor,The Jackal
4824,1205,Actor,Declan Mulqueen
4824,16897,Actor,Carter Preston
4824,6200,Actor,Major Valentina Koslova
4824,18999,Actor,FBI Agent T. I. Witherspoon
4824,70851,Actor,Ian Lamont
4824,2598,Actor,Jamaican Girl
4824,41742,Actor,Ghazzi Murad
4824,41743,Actor,Maggie
4824,41744,Actor,Speaker
4824,18307,Actor,Akashi
4824,41745,Actor,Green Beret Colonel
4824,41746,Actor,Beaufres
4824,44233,Actor,Isabella Zanconia
4824,3205,Actor,FBI Agent McMurphy
4824,30365,Director,N/A
9620,880,Actor,Jennings
9620,6383,Actor,Rethrick
9620,139,Actor,Rachel
9620,13242,Actor,Shorty
9620,10132,Actor,Wolfe
9620,3977,Actor,Agent Dodge
9620,53820,Actor,Agent Klein
9620,54246,Actor,Attorney General Brown
9620,2208,Actor,Rita Dunne
9620,29930,Actor,Maya-Rachel
9620,172822,Actor,Stevens
9620,65808,Actor,Agent Fuman
9620,12055,Actor,Agent Mitchell
9620,540,Actor,Jude - Guard
9620,59240,Actor,Jane
9620,11401,Director,N/A
9302,4135,Actor,Warren Justice
9302,1160,Actor,Tally Atwater
9302,8893,Actor,Marcia McGrath
9302,3266,Actor,Bucky Terranova
9302,18794,Actor,Joanna Kennelly
9302,2683,Actor,Ned Jackson
9302,8986,Actor,John Merino
9302,1218088,Actor,Rob Sullivan
9302,58650,Actor,Fernando Buttanda
9302,91332,Actor,Luanne Atwater
9302,19454,Actor,IBS Director
9302,102896,Actor,Merino's Secretary
9302,18250,Director,N/A
10199,4756,Actor,Despereaux (voice)
10199,4483,Actor,Roscuro (voice)
10199,10990,Actor,Princess Pea (voice)
10199,30364,Actor,Miggery Sow (voice)
10199,8945,Actor,Chef Andre (voice)
10199,10205,Actor,The Narrator (voice)
10199,3905,Actor,Lester (voice)
10199,2283,Actor,Boldo (voice)
10199,8785,Actor,Botticelli (voice)
10199,1923,Actor,Gregory (voice)
10199,25147,Actor,Furlough (voice)
10199,4432,Actor,Antoinette (voice)
10199,8924,Actor,Mayor (voice)
10199,28633,Actor,Principal (voice)
10199,1062,Actor,Hovis (voice)
10199,64152,Director,N/A
10199,58897,Director,N/A
10771,18897,Actor,Jimmy Tong
10771,33259,Actor,Del Blaine
10771,11355,Actor,Clark Devlin
10771,5578,Actor,Steena
10771,13939,Actor,Dietrich Banning
10771,53,Actor,Dr. Simms
10771,149209,Actor,Cheryl
10771,71530,Actor,Mitch
10771,10210,Actor,Rogers
10771,33339,Actor,Kells
10771,33339,Actor,Vic
10771,166510,Actor,CSA Agent Wallace
10771,1212946,Actor,CSA Agent Joel
10771,79403,Actor,CSA Agent Randa
10771,70445,Actor,CSA Agent Gabe
10771,66654,Director,N/A
3512,23880,Actor,Casey Ryback
3512,10866,Actor,Travis Dane
3512,5616,Actor,Penn
3512,25541,Actor,Sarah Ryback
3512,9779,Actor,Bobby Zachs
3512,11803,Actor,1. Mercenary
3512,32286,Actor,2. Mercenary
3512,32287,Actor,3. Mercenary
3512,32288,Actor,Female Mercenary
3512,32289,Actor,Admiral Bates
3512,32290,Actor,Cap. Linda Gilder
3512,32291,Actor,Bargirl
3512,32277,Director,N/A
137094,62064,Actor,Jack Ryan
137094,116,Actor,Cathy Muller
137094,1269,Actor,William Harper
137094,11181,Actor,Viktor Cherevin
137094,12766,Actor,Constantin
137094,1196960,Actor,Aleksandr Borovsky
137094,21193,Actor,Dimitri Lemkov
137094,521001,Actor,Katya
137094,43547,Actor,Embee
137094,10132,Actor,Rob Behringer
137094,97576,Actor,Amy Chan
137094,1106755,Actor,Customer
137094,1202317,Actor,Cherevin's Bodyguard
137094,1106757,Actor,Waiter
137094,1106759,Actor,Restaurant Diner
137094,11181,Director,N/A
274479,72129,Actor,Joy Mangano
274479,51329,Actor,Neil Walker
274479,380,Actor,Rudy
274479,1026947,Actor,Jackie
274479,25616,Actor,Tony Miranne
274479,126932,Actor,Peggy
274479,12519,Actor,Carrie
274479,6588,Actor,Trudy
274479,6587,Actor,Mimi
274479,105762,Actor,Toussaint
274479,93015,Actor,Cindy
274479,1330999,Actor,Young Peggy
274479,42557,Actor,Roderick
274479,50234,Actor,Priscilla
274479,1542696,Actor,Banquet Guest
274479,17883,Director,N/A
267860,17276,Actor,Mike Banning
267860,6383,Actor,President Benjamin Asher
267860,192,Actor,Vice President Alan Trumbull
267860,9780,Actor,Lynne Jacobs
267860,6832,Actor,Secretary of Defense Ruth McMillan
267860,5694,Actor,General Edward Clegg
267860,342100,Actor,Amal Mansoor
267860,33836,Actor,NSA Deputy Director Ray Monroe
267860,8329,Actor,Leah Banning
267860,17183,Actor,Deputy Chief Mason
267860,115679,Actor,MI6 Jacquelin Marshall
267860,146358,Actor,Sultan Mansoor
267860,5414,Actor,Chief Hazard
267860,16607,Actor,Aamir Barkawi
267860,1322312,Actor,Secret Service
267860,132239,Director,N/A
8078,10205,Actor,Ripley
8078,1920,Actor,Annalee Call
8078,1370,Actor,Dr. Jonathan Gediman
8078,2372,Actor,Johner
8078,7486,Actor,Frank Elgyn
8078,40276,Actor,Christie
8078,6486,Actor,General Martin Perez
8078,2413,Actor,Vriess
8078,2221,Actor,Larry Purvis
8078,58650,Actor,Vincent Distephano
8078,5169,Actor,Dr. Mason Wren
8078,1598,Actor,Surgeon
8078,1398983,Actor,Scientist
8078,1558116,Actor,Anesthesiologist
8078,170146,Actor,Hillard
8078,2419,Director,N/A
7485,13240,Actor,Bob Lee Swagger
7485,454,Actor,Nick Memphis
7485,2047,Actor,Colonel Isaac Johnson
7485,51072,Actor,Sarah Fenn
7485,13550,Actor,Jack Payne
7485,25702,Actor,Alourdes Galindo
7485,52702,Actor,Louis Dobbler
7485,51036,Actor,Howard Purnell
7485,15455,Actor,Russ Turner
7485,1118,Actor,Michael Sandor
7485,52703,Actor,Officer Stanley Timmons
7485,13726,Actor,Senator Charles F. Meachum
7485,52704,Actor,Donnie Fenn
7485,52705,Actor,Senior Agent
7485,52706,Actor,Junior Agent
7485,20907,Director,N/A
170687,2282,Actor,Archibald Snatcher (voice)
