user_id,comment_id,vote_type
98,372,dislike
14,372,dislike
69,372,dislike
88,372,dislike
65,372,dislike
10,372,dislike
96,372,dislike
68,372,dislike
12,372,dislike
72,372,dislike
62,373,dislike
88,374,like
95,374,like
73,374,like
1,374,like
94,374,like
63,374,like
53,374,like
67,374,like
77,374,like
74,374,like
80,374,like
20,374,like
98,374,like
30,374,like
48,374,like
51,374,like
31,374,like
27,374,dislike
92,374,dislike
91,374,dislike
38,374,dislike
83,374,dislike
33,374,dislike
89,374,dislike
45,375,like
80,375,like
64,375,like
34,375,like
75,375,like
83,375,like
71,375,like
55,375,like
29,375,dislike
86,375,dislike
63,375,dislike
98,375,dislike
24,375,dislike
23,376,like
66,376,like
31,376,like
71,377,dislike
93,377,dislike
66,377,dislike
94,378,like
35,379,dislike
92,379,dislike
74,379,dislike
100,379,dislike
3,380,like
69,380,like
90,380,like
41,380,like
5,380,like
95,380,dislike
74,380,dislike
83,380,dislike
53,380,dislike
42,380,dislike
29,380,dislike
76,380,dislike
87,380,dislike
2,380,dislike
81,380,dislike
52,380,dislike
32,380,dislike
86,380,dislike
47,380,dislike
11,380,dislike
63,380,dislike
14,380,dislike
98,380,dislike
7,380,dislike
68,380,dislike
31,380,dislike
60,380,dislike
65,381,like
14,381,like
64,381,like
77,381,like
86,381,like
8,381,like
55,381,like
38,381,like
36,381,like
98,381,like
17,381,like
96,381,like
95,381,like
75,381,like
9,381,dislike
44,382,like
93,382,like
76,382,like
49,382,like
30,382,like
17,382,like
20,382,like
8,382,like
48,382,like
53,382,like
21,382,like
58,382,like
28,382,like
57,382,like
90,382,like
84,382,like
66,382,like
23,382,dislike
86,382,dislike
89,382,dislike
14,382,dislike
47,382,dislike
97,382,dislike
72,382,dislike
32,382,dislike
20,383,like
48,383,dislike
30,383,dislike
23,383,dislike
86,384,like
60,384,like
54,384,like
99,384,like
59,384,like
79,384,like
27,384,like
21,384,like
50,384,like
16,384,dislike
82,384,dislike
78,384,dislike
71,384,dislike
100,384,dislike
60,385,like
37,385,like
64,385,like
96,385,like
6,385,like
48,385,like
20,385,like
55,385,dislike
88,385,dislike
16,385,dislike
41,385,dislike
74,385,dislike
91,385,dislike
90,385,dislike
84,385,dislike
77,385,dislike
89,385,dislike
31,386,dislike
91,386,dislike
89,386,dislike
3,386,dislike
78,386,dislike
88,386,dislike
15,386,dislike
11,386,dislike
19,386,dislike
63,386,dislike
27,386,dislike
56,386,dislike
47,386,dislike
74,386,dislike
44,386,dislike
73,386,dislike
20,387,like
50,387,like
47,387,dislike
87,388,like
44,388,like
88,388,like
83,388,like
40,388,like
6,388,like
84,388,like
96,388,like
97,388,like
7,388,like
67,388,like
68,388,like
61,388,like
99,388,like
92,388,like
47,388,like
80,388,like
25,388,like
41,388,like
5,388,like
98,388,like
29,388,like
35,388,like
74,388,like
62,388,dislike
31,388,dislike
91,388,dislike
20,388,dislike
44,389,like
9,389,like
6,389,like
4,389,like
39,389,like
29,389,dislike
51,389,dislike
25,389,dislike
6,390,like
23,390,like
29,391,like
35,391,like
88,391,like
9,391,like
57,391,dislike
66,391,dislike
86,391,dislike
56,391,dislike
69,391,dislike
52,391,dislike
64,391,dislike
22,391,dislike
73,391,dislike
34,391,dislike
21,391,dislike
79,391,dislike
68,391,dislike
14,391,dislike
46,391,dislike
38,391,dislike
70,391,dislike
25,391,dislike
27,391,dislike
2,391,dislike
62,391,dislike
60,391,dislike
2,392,like
69,392,like
95,392,like
82,392,like
5,392,like
68,392,like
60,392,like
93,392,dislike
88,392,dislike
33,392,dislike
58,392,dislike
92,392,dislike
32,392,dislike
27,392,dislike
13,393,like
40,393,like
76,393,like
22,393,like
50,393,like
98,393,like
16,393,like
11,393,like
42,393,dislike
83,393,dislike
39,393,dislike
70,393,dislike
68,393,dislike
78,393,dislike
80,394,like
7,394,like
25,394,like
32,394,like
69,394,like
87,394,dislike
58,394,dislike
8,395,like
13,395,like
73,395,like
5,395,dislike
52,395,dislike
92,395,dislike
1,395,dislike
46,395,dislike
34,395,dislike
49,396,like
64,396,like
65,396,like
79,396,like
88,396,like
44,396,like
9,396,dislike
67,396,dislike
23,396,dislike
21,396,dislike
93,396,dislike
63,396,dislike
7,396,dislike
8,396,dislike
85,396,dislike
31,396,dislike
36,396,dislike
69,396,dislike
62,396,dislike
32,396,dislike
28,396,dislike
71,396,dislike
52,396,dislike
81,396,dislike
12,396,dislike
30,396,dislike
51,396,dislike
76,396,dislike
54,396,dislike
57,396,dislike
94,397,like
38,397,like
58,397,like
62,397,like
64,397,like
39,397,like
100,397,like
26,397,like
90,397,like
34,397,like
80,397,like
28,397,like
19,397,like
69,397,like
56,397,like
44,397,like
78,397,like
77,397,like
99,397,like
51,397,dislike
30,397,dislike
27,397,dislike
57,397,dislike
95,398,like
23,398,dislike
66,398,dislike
12,398,dislike
87,398,dislike
84,398,dislike
29,398,dislike
78,398,dislike
2,399,dislike
51,399,dislike
49,399,dislike
5,399,dislike
8,399,dislike
95,399,dislike
69,400,like
57,400,like
74,400,like
53,400,like
58,400,like
1,400,like
100,400,like
49,400,like
38,400,like
70,400,like
20,400,like
17,400,like
84,401,like
15,401,like
8,401,like
63,401,like
64,401,like
100,401,like
81,401,like
53,401,like
10,401,like
44,401,dislike
67,401,dislike
75,401,dislike
29,401,dislike
19,401,dislike
36,401,dislike
16,401,dislike
50,401,dislike
40,401,dislike
39,401,dislike
47,401,dislike
95,401,dislike
26,401,dislike
62,401,dislike
72,401,dislike
61,401,dislike
22,401,dislike
38,401,dislike
97,401,dislike
99,401,dislike
47,402,like
83,402,like
29,402,like
18,402,like
88,402,like
3,402,like
60,402,like
34,402,like
26,402,like
4,402,like
81,402,like
57,402,dislike
19,402,dislike
15,402,dislike
66,402,dislike
13,402,dislike
70,402,dislike
82,402,dislike
28,402,dislike
69,402,dislike
94,402,dislike
22,402,dislike
20,402,dislike
65,402,dislike
96,402,dislike
37,402,dislike
21,402,dislike
55,402,dislike
72,402,dislike
35,403,like
52,403,like
20,403,like
57,403,like
76,403,like
36,403,like
79,403,like
88,403,like
2,403,like
43,403,like
99,403,like
38,403,like
100,403,like
98,403,like
58,403,like
87,403,dislike
54,403,dislike
47,403,dislike
42,404,like
62,404,like
78,404,like
14,404,like
79,404,like
52,404,like
91,404,like
6,404,dislike
63,404,dislike
92,404,dislike
39,404,dislike
22,404,dislike
60,404,dislike
66,404,dislike
57,404,dislike
25,404,dislike
86,404,dislike
41,404,dislike
87,404,dislike
1,404,dislike
31,404,dislike
47,404,dislike
99,404,dislike
10,405,like
42,405,like
70,405,like
39,405,like
28,405,like
97,405,like
44,405,like
26,405,like
56,405,like
71,405,like
24,405,like
63,405,like
11,405,like
60,405,like
64,405,like
89,405,like
32,405,like
2,405,like
19,405,like
80,405,like
69,405,like
88,405,like
72,405,like
29,405,dislike
75,405,dislike
25,405,dislike
30,405,dislike
25,406,dislike
15,406,dislike
47,406,dislike
98,406,dislike
71,406,dislike
10,406,dislike
24,406,dislike
18,406,dislike
32,406,dislike
60,406,dislike
13,406,dislike
8,406,dislike
2,406,dislike
78,406,dislike
79,406,dislike
29,406,dislike
12,406,dislike
35,406,dislike
88,406,dislike
92,406,dislike
36,406,dislike
86,406,dislike
41,406,dislike
28,406,dislike
31,408,like
23,408,like
41,408,like
91,408,like
43,408,like
34,408,dislike
37,408,dislike
97,408,dislike
25,408,dislike
2,408,dislike
36,408,dislike
75,408,dislike
71,408,dislike
19,408,dislike
73,408,dislike
82,408,dislike
63,408,dislike
99,408,dislike
48,408,dislike
22,408,dislike
55,408,dislike
96,408,dislike
32,409,dislike
28,409,dislike
69,410,like
54,410,like
82,410,like
1,410,like
4,410,like
30,410,like
13,410,like
84,410,like
56,410,like
77,410,like
16,410,like
70,410,like
85,410,like
95,410,like
36,410,like
72,410,like
2,410,like
15,410,like
68,410,like
31,410,like
63,410,like
91,410,like
58,410,dislike
45,410,dislike
5,410,dislike
61,410,dislike
8,410,dislike
42,410,dislike
90,410,dislike
100,410,dislike
91,411,like
69,411,like
34,411,like
83,411,like
64,411,like
15,411,like
84,411,like
90,411,like
3,411,like
92,411,like
57,411,like
68,411,like
67,411,like
13,411,like
35,411,like
24,411,dislike
29,411,dislike
49,411,dislike
31,411,dislike
40,411,dislike
72,411,dislike
1,411,dislike
47,411,dislike
3,412,like
12,412,like
48,412,like
60,412,like
24,412,like
53,412,like
44,412,like
38,412,like
75,412,like
80,412,like
36,412,like
62,412,like
97,412,like
96,412,like
32,412,like
43,412,like
30,412,like
11,412,dislike
91,412,dislike
51,412,dislike
22,412,dislike
57,412,dislike
82,412,dislike
49,412,dislike
81,412,dislike
65,412,dislike
95,412,dislike
12,413,like
10,413,like
21,413,like
49,413,like
27,413,like
9,413,dislike
24,413,dislike
63,413,dislike
50,413,dislike
52,413,dislike
100,414,like
98,414,like
72,414,like
65,414,dislike
36,414,dislike
82,414,dislike
90,414,dislike
100,415,like
37,415,like
21,415,like
11,415,like
39,415,like
20,415,like
19,415,like
49,415,like
97,415,like
94,415,dislike
76,415,dislike
44,415,dislike
10,415,dislike
5,415,dislike
53,415,dislike
77,415,dislike
41,415,dislike
62,415,dislike
42,415,dislike
45,415,dislike
86,415,dislike
60,415,dislike
1,415,dislike
57,415,dislike
92,415,dislike
91,416,like
75,416,like
92,416,like
50,416,like
57,416,like
97,416,like
7,416,like
54,416,like
19,416,like
16,416,like
68,416,like
18,416,like
12,416,like
6,416,like
25,416,like
85,416,like
72,416,like
41,416,like
44,416,like
29,416,like
100,416,like
78,416,like
32,416,dislike
96,416,dislike
47,416,dislike
14,416,dislike
90,416,dislike
65,416,dislike
53,416,dislike
4,417,like
29,417,like
92,417,like
67,417,dislike
49,417,dislike
56,417,dislike
87,417,dislike
36,418,like
93,418,like
46,418,like
33,418,like
98,418,like
97,418,like
13,418,like
79,418,dislike
1,418,dislike
23,418,dislike
58,418,dislike
53,418,dislike
64,418,dislike
55,418,dislike
42,418,dislike
61,418,dislike
100,418,dislike
68,418,dislike
82,418,dislike
80,418,dislike
95,418,dislike
94,418,dislike
47,418,dislike
21,418,dislike
26,418,dislike
71,418,dislike
28,419,like
51,419,like
94,419,like
74,419,like
38,419,like
10,419,like
75,419,like
54,419,like
16,419,like
25,419,like
90,419,dislike
19,419,dislike
40,419,dislike
30,419,dislike
39,419,dislike
91,419,dislike
5,419,dislike
33,419,dislike
24,420,like
93,420,like
94,420,like
25,420,like
36,420,like
66,420,like
54,420,like
23,420,like
43,420,like
76,420,like
78,420,like
10,420,like
68,420,dislike
83,420,dislike
65,420,dislike
71,420,dislike
56,420,dislike
67,420,dislike
19,420,dislike
100,420,dislike
40,420,dislike
28,420,dislike
37,420,dislike
77,421,like
9,421,like
31,421,like
10,421,like
80,421,like
53,421,like
100,421,like
24,421,like
14,421,like
54,421,like
3,421,like
13,421,like
5,421,dislike
52,424,like
32,424,like
84,424,like
69,424,like
94,424,like
47,424,dislike
43,424,dislike
14,424,dislike
39,424,dislike
7,424,dislike
56,424,dislike
72,424,dislike
92,424,dislike
2,424,dislike
50,425,like
35,425,like
79,425,like
62,425,like
97,425,like
48,425,like
38,425,like
78,425,like
56,425,like
82,425,like
33,425,like
81,425,like
91,425,like
37,425,like
53,425,like
42,425,like
4,425,like
27,425,like
43,425,like
12,425,like
73,425,like
72,425,like
13,425,dislike
11,426,like
67,426,dislike
46,427,like
71,427,like
100,427,like
82,427,like
52,427,like
83,427,like
66,427,like
85,427,like
88,427,dislike
19,427,dislike
51,428,like
29,428,like
73,428,like
79,428,like
88,428,like
65,428,like
32,428,like
66,428,like
87,428,like
85,428,like
54,428,like
16,428,like
91,428,like
6,428,like
82,428,like
74,428,like
21,428,like
15,428,like
83,428,like
47,428,like
5,428,dislike
64,428,dislike
20,429,like
94,430,like
22,430,like
83,430,like
79,430,like
62,430,dislike
4,430,dislike
41,430,dislike
34,430,dislike
68,430,dislike
66,431,like
43,431,like
40,431,like
27,431,like
20,431,like
54,431,like
75,431,like
11,432,like
7,432,like
35,432,like
10,432,dislike
39,432,dislike
73,432,dislike
62,432,dislike
45,432,dislike
4,432,dislike
72,432,dislike
26,432,dislike
40,432,dislike
28,432,dislike
81,432,dislike
23,432,dislike
52,432,dislike
68,432,dislike
36,432,dislike
48,432,dislike
79,432,dislike
90,432,dislike
42,432,dislike
33,433,like
83,433,like
43,433,like
21,433,like
41,433,like
46,433,like
97,433,like
20,433,like
48,433,like
25,433,like
68,433,like
44,433,like
26,433,like
95,433,like
27,433,like
53,433,like
65,433,like
52,433,dislike
11,433,dislike
58,433,dislike
84,433,dislike
14,433,dislike
70,433,dislike
3,434,like
61,434,like
86,434,like
48,434,like
31,434,like
83,434,like
22,434,like
50,434,like
62,434,like
9,434,dislike
8,434,dislike
52,434,dislike
69,434,dislike
94,435,like
10,435,like
86,436,like
7,436,dislike
88,436,dislike
56,436,dislike
56,437,dislike
40,437,dislike
75,437,dislike
83,437,dislike
100,438,like
17,438,like
54,438,like
96,438,like
65,438,dislike
1,438,dislike
20,438,dislike
41,438,dislike
40,438,dislike
60,438,dislike
38,438,dislike
79,438,dislike
49,438,dislike
97,439,like
6,439,like
57,439,dislike
84,439,dislike
45,439,dislike
90,439,dislike
85,439,dislike
38,439,dislike
20,439,dislike
3,439,dislike
67,439,dislike
23,439,dislike
80,439,dislike
99,439,dislike
40,439,dislike
28,439,dislike
16,439,dislike
82,439,dislike
2,439,dislike
11,439,dislike
75,439,dislike
87,439,dislike
27,440,like
1,440,like
82,440,like
83,440,like
52,440,like
60,440,like
31,440,like
51,440,like
46,440,dislike
59,440,dislike
65,440,dislike
87,440,dislike
100,440,dislike
9,440,dislike
6,440,dislike
54,440,dislike
20,440,dislike
92,441,like
19,441,like
43,441,like
20,441,like
78,441,like
10,441,like
49,441,dislike
88,441,dislike
31,441,dislike
50,441,dislike
40,441,dislike
96,441,dislike
7,441,dislike
34,441,dislike
9,441,dislike
60,441,dislike
84,441,dislike
83,441,dislike
61,441,dislike
87,441,dislike
25,441,dislike
81,441,dislike
100,441,dislike
89,441,dislike
54,441,dislike
75,441,dislike
30,441,dislike
23,441,dislike
66,441,dislike
39,442,like
67,442,like
31,442,dislike
92,442,dislike
90,442,dislike
51,442,dislike
44,442,dislike
74,442,dislike
60,442,dislike
22,442,dislike
16,442,dislike
11,442,dislike
19,442,dislike
89,442,dislike
91,443,like
90,443,like
11,443,like
3,443,dislike
80,443,dislike
98,444,like
52,444,like
4,444,like
12,444,like
34,444,like
48,444,like
44,444,like
33,444,like
37,444,like
43,444,like
70,444,dislike
45,444,dislike
87,444,dislike
76,444,dislike
19,445,like
29,445,like
80,445,like
41,445,like
54,445,like
88,445,like
76,445,dislike
39,445,dislike
5,445,dislike
57,445,dislike
59,445,dislike
22,445,dislike
35,445,dislike
23,445,dislike
81,445,dislike
90,445,dislike
75,445,dislike
8,445,dislike
37,445,dislike
30,445,dislike
3,445,dislike
66,445,dislike
84,445,dislike
63,445,dislike
4,445,dislike
83,445,dislike
17,445,dislike
60,445,dislike
34,445,dislike
76,446,like
21,446,like
10,446,like
51,446,like
67,446,like
56,446,like
9,446,like
20,446,like
92,446,like
62,446,like
50,446,like
30,446,dislike
68,446,dislike
20,447,like
74,447,like
48,447,like
23,447,like
88,447,like
83,447,like
2,447,like
6,447,like
11,447,dislike
52,448,like
81,448,like
86,448,dislike
24,448,dislike
49,448,dislike
83,448,dislike
92,448,dislike
5,448,dislike
54,448,dislike
43,448,dislike
80,448,dislike
71,448,dislike
17,448,dislike
46,448,dislike
94,448,dislike
36,448,dislike
88,448,dislike
87,448,dislike
91,448,dislike
96,448,dislike
34,448,dislike
40,448,dislike
89,448,dislike
66,448,dislike
29,449,dislike
23,449,dislike
74,450,like
2,450,like
35,450,like
68,450,like
100,450,like
9,450,like
78,450,like
91,450,like
20,450,like
10,450,like
38,450,like
37,450,like
62,450,like
75,450,like
17,450,like
53,450,like
36,450,like
3,450,like
58,450,like
93,450,like
49,450,like
84,450,like
26,450,like
83,450,like
82,450,like
81,450,like
71,450,dislike
31,450,dislike
65,450,dislike
98,451,like
86,451,like
50,451,like
59,451,like
54,451,like
71,451,like
90,451,like
75,451,like
80,451,like
78,451,like
57,451,like
94,451,like
39,451,like
30,451,like
17,451,like
84,451,like
1,451,like
56,451,like
82,451,like
33,451,dislike
42,451,dislike
68,451,dislike
20,451,dislike
74,451,dislike
62,451,dislike
8,451,dislike
6,452,like
65,452,like
20,452,like
39,452,like
24,452,like
2,452,like
44,452,dislike
5,452,dislike
81,452,dislike
76,452,dislike
68,452,dislike
91,452,dislike
87,453,dislike
24,453,dislike
45,453,dislike
6,453,dislike
70,453,dislike
25,453,dislike
57,453,dislike
80,453,dislike
7,453,dislike
99,453,dislike
20,453,dislike
51,453,dislike
20,454,like
29,454,like
7,454,like
34,454,like
97,454,dislike
94,454,dislike
88,454,dislike
32,454,dislike
17,454,dislike
92,454,dislike
36,454,dislike
60,454,dislike
21,454,dislike
80,454,dislike
65,454,dislike
14,454,dislike
83,454,dislike
4,454,dislike
87,454,dislike
78,454,dislike
66,454,dislike
73,454,dislike
57,454,dislike
58,454,dislike
9,455,like
69,455,dislike
58,455,dislike
36,456,like
12,456,dislike
79,456,dislike
30,456,dislike
76,456,dislike
43,456,dislike
10,456,dislike
29,456,dislike
87,456,dislike
54,456,dislike
44,456,dislike
99,457,like
95,457,like
3,457,like
38,457,like
31,457,like
15,457,like
45,457,like
48,457,like
75,457,dislike
28,457,dislike
97,458,like
79,458,like
100,458,like
4,458,like
32,458,like
39,458,like
96,458,like
54,458,like
10,458,like
6,458,like
41,458,like
89,458,like
86,458,like
15,458,like
88,458,like
31,458,like
7,458,like
13,458,like
43,458,like
94,458,like
16,458,dislike
78,458,dislike
46,458,dislike
25,459,like
49,459,like
75,459,like
22,459,like
30,459,like
45,459,like
47,459,like
84,459,like
76,459,like
70,459,like
6,459,like
81,459,dislike
32,459,dislike
85,459,dislike
16,459,dislike
11,459,dislike
3,459,dislike
29,459,dislike
77,459,dislike
9,459,dislike
41,459,dislike
19,459,dislike
94,460,like
46,460,like
79,460,like
33,460,like
9,460,like
31,460,like
30,460,like
63,460,like
91,460,like
10,460,like
73,460,like
12,460,like
84,460,like
98,460,like
41,460,dislike
17,460,dislike
81,460,dislike
8,460,dislike
67,460,dislike
19,460,dislike
45,461,like
95,461,like
84,461,like
65,461,like
33,461,like
7,461,like
64,461,like
36,461,like
14,461,like
43,461,like
45,462,like
87,462,like
21,462,like
90,462,like
45,463,like
24,463,dislike
82,463,dislike
73,463,dislike
48,463,dislike
64,464,like
5,464,like
65,464,like
96,464,like
85,464,like
6,464,like
9,464,dislike
29,465,like
31,465,like
36,465,like
45,465,like
97,465,like
6,465,like
42,465,like
77,465,like
28,465,like
39,465,like
46,465,like
48,465,like
1,465,like
11,465,like
9,465,like
62,465,like
9,466,like
55,466,dislike
74,467,like
56,467,like
49,467,like
75,467,like
53,467,like
51,467,like
26,467,like
84,467,like
1,467,like
32,467,like
38,467,like
81,467,like
33,467,like
18,467,like
93,467,like
85,467,like
65,467,like
66,467,like
19,467,like
73,467,like
96,467,like
42,467,like
31,467,like
63,467,like
98,467,like
12,467,like
67,467,like
70,467,dislike
7,467,dislike
61,467,dislike
80,468,like
8,468,dislike
21,468,dislike
92,468,dislike
10,468,dislike
43,468,dislike
63,468,dislike
35,468,dislike
20,468,dislike
75,468,dislike
31,468,dislike
5,468,dislike
6,468,dislike
87,468,dislike
7,468,dislike
45,468,dislike
77,468,dislike
18,468,dislike
100,468,dislike
4,468,dislike
42,468,dislike
17,468,dislike
12,468,dislike
94,468,dislike
88,468,dislike
64,468,dislike
55,468,dislike
5,469,like
70,469,like
56,469,like
92,469,like
20,469,like
49,469,like
52,469,like
54,469,like
31,469,like
12,469,like
8,469,dislike
27,469,dislike
90,469,dislike
53,469,dislike
73,469,dislike
83,469,dislike
76,469,dislike
44,469,dislike
93,470,like
52,470,like
12,470,like
41,470,like
28,470,like
35,471,like
9,471,like
31,471,like
83,471,like
11,471,like
46,471,like
30,471,like
44,471,like
55,471,like
73,471,like
63,471,like
61,471,like
60,471,like
40,471,like
99,471,like
48,471,like
71,471,like
45,471,like
95,471,like
1,471,like
56,471,like
19,471,like
69,471,like
59,471,like
25,472,like
91,472,like
92,472,like
96,472,like
19,472,like
52,472,like
60,472,like
75,472,like
95,472,like
15,472,like
23,472,like
83,472,like
55,472,like
34,472,like
9,472,like
84,472,like
17,472,like
68,472,like
80,472,like
79,472,like
16,472,like
70,472,like
82,472,like
43,472,dislike
94,473,like
92,473,like
99,473,like
77,473,like
8,473,like
6,473,like
81,473,like
82,473,like
95,473,like
35,473,like
93,473,like
97,473,like
56,473,like
100,473,like
2,473,like
37,473,like
46,473,like
63,473,like
32,473,dislike
3,474,like
79,474,like
14,474,like
62,474,like
78,474,like
64,474,like
13,474,like
58,474,like
84,474,like
94,474,like
91,474,like
34,474,like
7,474,like
57,474,like
20,474,like
41,474,like
42,474,like
98,474,like
86,474,like
96,474,like
48,474,like
36,474,like
75,474,like
21,474,like
69,474,like
88,474,like
90,474,like
15,474,dislike
60,474,dislike
69,475,like
53,475,like
95,475,like
98,475,like
47,475,like
61,475,like
51,475,like
20,475,like
41,475,like
33,475,like
84,475,like
67,475,like
37,475,like
17,475,like
28,475,like
70,475,like
22,475,like
75,475,like
87,475,dislike
39,475,dislike
90,475,dislike
26,476,like
28,476,like
42,476,dislike
74,476,dislike
35,476,dislike
32,476,dislike
93,476,dislike
87,476,dislike
100,476,dislike
7,476,dislike
78,476,dislike
96,476,dislike
71,476,dislike
41,476,dislike
50,476,dislike
40,476,dislike
85,476,dislike
68,476,dislike
1,476,dislike
69,477,like
9,477,dislike
79,477,dislike
64,477,dislike
15,477,dislike
46,477,dislike
76,477,dislike
73,477,dislike
78,477,dislike
57,477,dislike
84,477,dislike
11,477,dislike
40,477,dislike
49,477,dislike
56,477,dislike
31,479,like
61,479,like
47,479,like
24,479,like
36,479,like
78,479,like
16,479,like
67,479,like
64,479,dislike
81,479,dislike
63,479,dislike
62,479,dislike
48,479,dislike
79,479,dislike
100,479,dislike
9,479,dislike
53,479,dislike
65,479,dislike
51,479,dislike
7,479,dislike
99,480,like
71,480,like
45,480,like
77,480,like
6,480,like
86,480,like
66,480,like
9,480,like
42,480,like
14,480,like
39,480,like
32,480,like
58,480,like
100,480,like
31,480,like
49,480,like
64,480,like
93,480,dislike
46,480,dislike
12,480,dislike
90,480,dislike
60,480,dislike
24,480,dislike
84,480,dislike
44,480,dislike
20,480,dislike
41,481,like
25,481,like
27,481,like
69,481,like
75,481,like
65,481,like
2,481,like
49,481,like
59,481,like
90,481,like
72,481,like
81,481,like
84,481,like
36,481,like
95,481,like
30,481,dislike
46,481,dislike
12,482,like
25,482,like
48,482,like
14,482,like
19,482,like
96,482,like
20,482,like
75,482,like
11,482,like
73,482,like
35,482,like
70,482,like
85,482,like
22,482,dislike
39,482,dislike
32,482,dislike
74,482,dislike
88,483,like
42,483,like
89,483,like
99,483,like
12,483,like
64,483,like
24,483,like
41,483,like
81,483,dislike
79,483,dislike
90,483,dislike
70,483,dislike
43,483,dislike
51,483,dislike
3,483,dislike
69,483,dislike
63,483,dislike
56,484,like
65,484,like
27,484,like
68,484,like
4,484,like
49,484,like
79,484,like
29,484,like
30,484,like
45,484,like
98,484,dislike
91,484,dislike
77,484,dislike
5,484,dislike
64,484,dislike
86,484,dislike
72,484,dislike
68,485,like
47,485,like
88,485,like
49,485,like
46,485,like
82,485,like
16,485,like
22,485,like
64,485,like
58,485,like
4,485,like
100,485,dislike
1,485,dislike
14,485,dislike
71,485,dislike
70,485,dislike
44,485,dislike
54,485,dislike
96,485,dislike
33,486,like
32,486,dislike
48,487,like
94,487,like
10,487,dislike
68,487,dislike
92,487,dislike
3,487,dislike
82,487,dislike
31,487,dislike
15,487,dislike
95,487,dislike
70,487,dislike
65,487,dislike
14,487,dislike
57,487,dislike
84,487,dislike
23,487,dislike
55,487,dislike
33,487,dislike
22,487,dislike
39,487,dislike
91,487,dislike
34,487,dislike
56,487,dislike
18,488,dislike
84,490,dislike
74,490,dislike
66,490,dislike
32,491,like
49,491,like
43,491,like
17,491,like
69,491,like
72,491,like
89,491,like
15,491,like
23,491,like
31,491,like
28,491,like
66,491,dislike
50,491,dislike
54,491,dislike
58,491,dislike
6,491,dislike
76,491,dislike
57,491,dislike
59,491,dislike
4,491,dislike
5,491,dislike
52,491,dislike
48,491,dislike
72,492,like
81,492,dislike
21,493,like
63,493,dislike
59,493,dislike
100,493,dislike
3,494,like
50,494,like
25,494,dislike
60,494,dislike
38,494,dislike
71,494,dislike
81,495,like
37,495,like
79,495,like
86,495,like
45,495,like
7,495,like
12,495,dislike
38,495,dislike
84,496,like
27,496,like
36,497,like
25,497,dislike
35,497,dislike
57,497,dislike
85,497,dislike
86,497,dislike
53,497,dislike
27,498,like
64,498,like
31,498,like
99,498,like
18,498,like
74,498,like
92,498,like
24,498,like
59,498,like
23,498,like
22,498,like
12,498,like
57,498,like
13,498,like
30,498,like
37,498,like
39,498,dislike
15,499,like
32,499,like
26,499,like
24,499,like
37,499,like
21,499,like
70,499,like
83,499,like
14,499,like
69,499,like
72,499,like
99,499,like
25,499,like
47,499,like
34,499,like
65,499,like
82,499,like
58,499,like
57,499,like
12,499,like
66,499,like
78,499,dislike
31,499,dislike
19,499,dislike
48,499,dislike
81,499,dislike
90,500,like
60,500,like
6,500,like
22,500,like
87,500,like
62,500,like
88,500,like
100,500,like
9,500,like
59,500,like
14,500,like
11,500,like
61,500,like
7,500,like
2,500,like
58,500,like
46,500,like
42,500,like
13,500,dislike
37,500,dislike
15,500,dislike
57,500,dislike
52,500,dislike
8,500,dislike
44,501,dislike
36,501,dislike
22,501,dislike
3,501,dislike
6,501,dislike
39,501,dislike
38,501,dislike
34,501,dislike
93,501,dislike
87,501,dislike
63,504,like
7,504,like
91,504,like
20,504,like
90,504,like
37,504,dislike
72,504,dislike
97,504,dislike
49,504,dislike
93,504,dislike
77,504,dislike
62,504,dislike
21,504,dislike
61,504,dislike
2,505,dislike
57,505,dislike
23,505,dislike
76,505,dislike
59,505,dislike
77,505,dislike
17,505,dislike
50,505,dislike
87,505,dislike
8,505,dislike
35,506,like
88,506,like
54,506,like
59,506,like
23,506,like
32,506,like
70,506,like
62,506,like
92,506,like
91,506,like
99,506,like
81,506,like
96,506,dislike
7,507,like
64,507,dislike
8,507,dislike
58,507,dislike
55,507,dislike
97,507,dislike
75,507,dislike
57,507,dislike
78,507,dislike
11,507,dislike
46,507,dislike
49,507,dislike
1,507,dislike
50,507,dislike
74,507,dislike
94,507,dislike
6,507,dislike
84,507,dislike
87,507,dislike
9,507,dislike
30,507,dislike
71,507,dislike
66,507,dislike
4,507,dislike
42,507,dislike
41,508,like
2,508,like
98,508,like
86,508,like
29,508,like
59,508,like
32,508,like
27,508,like
47,508,like
61,508,like
12,508,dislike
51,508,dislike
73,508,dislike
52,508,dislike
71,508,dislike
75,508,dislike
58,508,dislike
62,508,dislike
63,508,dislike
8,508,dislike
10,508,dislike
69,508,dislike
14,508,dislike
6,508,dislike
15,508,dislike
88,508,dislike
78,508,dislike
89,508,dislike
100,508,dislike
33,508,dislike
26,509,like
22,509,like
5,509,like
61,509,like
8,509,like
42,509,dislike
15,509,dislike
95,510,like
28,510,like
75,510,like
45,510,like
54,510,like
33,510,like
23,511,like
8,511,like
43,511,like
24,511,like
16,511,like
28,511,like
6,511,like
93,511,like
20,511,like
55,511,like
3,511,like
79,511,like
74,511,like
82,511,like
71,511,like
41,511,like
78,511,like
81,511,like
100,511,like
77,511,like
4,511,like
67,511,like
18,511,like
47,511,like
14,511,like
35,511,like
45,511,like
7,511,like
12,511,like
84,511,like
35,512,like
